User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Location,Age
132282,0934601445,10,"Kiss a Mule, Cure a Cold: Omens, Signs and Sayings",Evelyn Childers,"birmingham, alabama, usa",23.0
132282,1880418568,10,"Wolves of the Calla (The Dark Tower, Book 5)",Stephen King,"birmingham, alabama, usa",23.0
132290,0345329821,10,Raney,Clyde Edgerton,"raleigh, , usa",32.0
132290,0451170113,10,Night Shift,Stephen King,"raleigh, , usa",32.0
132290,0590353403,10,Harry Potter and the Sorcerer's Stone (Book 1),J. K. Rowling,"raleigh, , usa",32.0
132290,0609804138,10,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,"raleigh, , usa",32.0
132343,3596140412,10,Eva,Marianne Friedriksson,"wangen im allgäu, baden-wuerttemberg, germany",42.0
132347,0671731408,10,CATCH ME IF YOU CAN,Frank W. Abagnale,"baltimore, maryland, usa",-1.0
15021,042509474X,10,Inside the Aquarium: The Making of a Top Soviet Spy,Viktor Suvorov,"lake mary, florida, usa",37.0
131883,0945465513,10,Costa Rica: A Natural Destination,Ree Sheck,"arlington, virginia, usa",-1.0
132375,0451148029,10,The Deep End,Joy Fielding,"denver, colorado, usa",58.0
131883,0864420757,10,Lonely Planet Travel With Children (Lonely Planet Travel With Children),Maureen Wheeler,"arlington, virginia, usa",-1.0
131498,0345361792,10,A Prayer for Owen Meany,John Irving,"portland, oregon, usa",-1.0
131510,0140440046,10,Candide (Penguin Classics),Francois M. Voltaire,"luxembourg, _, luxembourg",31.0
131510,0380002930,10,Watership Down,Richard Adams,"luxembourg, _, luxembourg",31.0
131510,184195425X,10,Life of Pi,Yann Martel,"luxembourg, _, luxembourg",31.0
131524,0394839129,10,I Can Read With My Eyes Shut (I Can Read It All by Myself Beginner Books),Dr. Seuss,"midlothian, texas, usa",-1.0
15081,0671493043,10,The Restaurant at the End of the Universe,Douglas Adams,"dunedin, florida, usa",25.0
15081,0671477099,10,HITCHHIK GD GALAXY (Hitchhiker's Trilogy (Paperback)),Douglas Adams,"dunedin, florida, usa",25.0
15081,0671467263,10,LIFE UNIVERS EVRTH (Hitchhiker's Trilogy (Paperback)),Douglas Adams,"dunedin, florida, usa",25.0
131535,0156005891,10,Eden Close,Anita Shreve,"omaha, nebraska, usa",31.0
131554,0671041789,10,The Green Mile,Stephen King,"colchester, essex, united kingdom",46.0
131560,0345427637,10,The Angel of Darkness,Caleb Carr,"columbus, ohio, ohio, usa",-1.0
131560,0380001411,10,Christy,Catherine Marshall,"columbus, ohio, ohio, usa",-1.0
131594,0140053204,10,Travels With Charley: In Search of America,John Steinbeck,"citrus heights, california, usa",47.0
131594,0385334389,10,Gates of Eden,Ethan Coen,"citrus heights, california, usa",47.0
131594,039914286X,10,The Cat Who Could Read Backwards (Cat Who... (Hardcover)),Lilian Jackson Braun,"citrus heights, california, usa",47.0
131594,0439064872,10,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,"citrus heights, california, usa",47.0
131594,0785728430,10,I Am the Clay,Chaim Potok,"citrus heights, california, usa",47.0
131594,0836217179,10,Chickens Are Restless (Far Side Series),Gary Larson,"citrus heights, california, usa",47.0
131594,0836218221,10,The Authoritative Calvin and Hobbes (Calvin and Hobbes),Bill Watterson,"citrus heights, california, usa",47.0
131594,0836218310,10,Far Side Gallery 3 Paperback,Gary Larson,"citrus heights, california, usa",47.0
131594,0836221192,10,Dilbert Fugitive From The Cubicle Police,Scott Adams,"citrus heights, california, usa",47.0
15067,189186744X,10,Inside Vineyland,Lauren Weinstein,"new york, new york, usa",30.0
131594,0836236688,10,Dilbert: Seven Years Of Highly Defective People (P,Scott Adams,"citrus heights, california, usa",47.0
131594,0849929660,10,Let's make a memory: Great ideas for building family traditions and togetherness,Gloria Gaither,"citrus heights, california, usa",47.0
131594,0913367095,10,My Utmost for His Highest,Kay Arthur,"citrus heights, california, usa",47.0
131482,0778320553,10,At the Stroke of Madness (Mira),Alex Kava,"woburn, massachusetts, usa",37.0
131482,0446613266,10,Four Blind Mice,James Patterson,"woburn, massachusetts, usa",37.0
266226,0425046095,10,Roman Fever and Other Stories,Edith Wharton,"new york, new york, usa",-1.0
131441,2070360806,10,Courrier Sud,Antoine De Saint-Exupery,"paris, paris, france",18.0
131402,1581800959,10,The Mosaic Idea Book,Rosalind Wates,"governors bay, canterbury, new zealand",-1.0
131402,1869503678,10,Mates,Jim Hopkins,"governors bay, canterbury, new zealand",-1.0
131402,1869503821,10,Curious questions: As heard on national radio,Max Cryer,"governors bay, canterbury, new zealand",-1.0
131402,1897784007,10,Scotland for Beginners Bannockburn an A,Rupert Besley,"governors bay, canterbury, new zealand",-1.0
131437,0743418204,10,In Her Shoes : A Novel,Jennifer Weiner,"auckland, auckland, new zealand",21.0
131437,1931561648,10,The Time Traveler's Wife (Today Show Book Club #15),Audrey Niffenegger,"auckland, auckland, new zealand",21.0
131441,2070300463,10,Signe Ascendant/Fata Morgana/Les Etats Generaux Etc,Breton,"paris, paris, france",18.0
131441,2070321320,10,Le Livre ouvert : 1938-1944,Paul Eluard,"paris, paris, france",18.0
131441,2070362361,10,"La Cantatrice Chauve: Anti-Piece / La Lecon: Drame Comique (Collection Folio, 236)",Eugene Ionesco,"paris, paris, france",18.0
131482,0316603570,10,3rd Degree,James Patterson,"woburn, massachusetts, usa",37.0
131441,2070388905,10,Comme un roman,Daniel Pennac,"paris, paris, france",18.0
131441,2070408507,10,Le Petit Prince,Antoine de Saint-ExupÃ©ry,"paris, paris, france",18.0
131441,2253007102,10,Les Fleurs Du Mal,C. Baudelaire,"paris, paris, france",18.0
131441,2253140872,10,L'Ecume Des Jours,Boris Vian,"paris, paris, france",18.0
131441,226600378X,10,"La Nuit Des Temps (Fiction, Poetry and Drama)",Barjavel,"paris, paris, france",18.0
131441,3791314599,10,Claude Monet (Prestel Postcard Book),Prestel,"paris, paris, france",18.0
131480,0912769424,10,"The Wild, Wild East: Unusual Tales of Maine History",William Lemke,"bath, maine, usa",43.0
131481,0671774662,10,The Outsider,Melinda Metz,"northridge, california, usa",29.0
131594,1573225517,10,High Fidelity,Nick Hornby,"citrus heights, california, usa",47.0
131602,1887654763,10,Angels Everywhere: Miracles &amp; Messages,Lynn Valentine,"plymouth, michigan, usa",34.0
131618,0515127833,10,River's End,Nora Roberts,"sioux city, iowa, usa",-1.0
15021,0743435540,10,Star Soldiers,Andre Norton,"lake mary, florida, usa",37.0
131813,0330375253,10,Bridget Jones's Diary,Helen Fielding,"worcester, england, united kingdom",45.0
131837,0345314484,10,Dragonquest,Anne McCaffrey,"west valley city, utah, usa",-1.0
131837,0345384911,10,Crystal Line,Anne McCaffrey,"west valley city, utah, usa",-1.0
131837,0425134709,10,Great American Ghost Stories,Frank D. McSheery,"west valley city, utah, usa",-1.0
131837,0440998050,10,A Wrinkle in Time,Madeleine L'Engle,"west valley city, utah, usa",-1.0
131837,0894805770,10,What to Expect the First Year,Arlene Eisenberg,"west valley city, utah, usa",-1.0
131855,0140167153,10,Your Money or Your Life: Transforming Your Relationship With Money and Achieving Financial Independence,Joe Dominguez,"farnborough, hampshire, united kingdom",31.0
131855,0142000329,10,After You'd Gone,Maggie O'Farrell,"farnborough, hampshire, united kingdom",31.0
15044,0880295198,10,Grimms Complete Fairy Tales,Barnes Noble,"lakewood, colorado, usa",29.0
131855,0552998478,10,What We Did on Our Holiday,John Harding,"farnborough, hampshire, united kingdom",31.0
131855,0553507206,10,Nursery Rhymes for Cats,Julie Hope,"farnborough, hampshire, united kingdom",31.0
131855,0752224395,10,Motley Fool Uk Investment Guide How the Foo,David Berger,"farnborough, hampshire, united kingdom",31.0
266226,044022392X,10,The Keys to the Street: A Novel of Suspense,Ruth Rendell,"new york, new york, usa",-1.0
131866,3129045015,10,Frau Muhlenbeck Im Gehaus: Roman,Brigitte Kronauer,"stuttgart, baden-württemberg, germany",-1.0
131866,3608931627,10,Die Amerikanische Katze: Roman,Barbara Bongartz,"stuttgart, baden-württemberg, germany",-1.0
131866,3608932453,10,Das Silmarrion,J. R. R. Tolkien,"stuttgart, baden-württemberg, germany",-1.0
131866,3608935762,10,Kritik der Zukunft. Essay.,Erwin Chargaff,"stuttgart, baden-württemberg, germany",-1.0
131876,1557487081,10,"The Heart Has It's Reasons (Heartsong Presents, #123)",Birdie L. Etchison,"elbridge, new york, usa",26.0
131876,1577486390,10,Resolutions: Four Inspiring Novellas Show a Loving Way to Make a Fresh Start,Carol Cox,"elbridge, new york, usa",26.0
131883,0030182913,10,The Duchess of Duke Street: A Novel,Mollie Hardwick,"arlington, virginia, usa",-1.0
15044,0806982004,10,"Irish Cures, Mystic Charms &amp; Superstitions",Lady Wilde,"lakewood, colorado, usa",29.0
131768,0671776975,10,A RIVER RUNS THROUGH IT AND OTHER STORIES : AND OTHER STORIES,Norman Maclean,"stillwater, oklahoma, usa",31.0
131622,0345253442,10,The Two Towers,J. R. R. Tolkien,"two rivers, wisconsin, usa",51.0
15049,0760708118,10,The Barnes &amp; Noble guide to children's books,Holly Rivlin,"benbrook, texas, usa",28.0
131622,0345308980,10,Foundation's Edge (Foundation Novels (Paperback)),ISAAC ASIMOV,"two rivers, wisconsin, usa",51.0
131622,0425147584,10,Debt of Honor (Jack Ryan Novels),Tom Clancy,"two rivers, wisconsin, usa",51.0
131622,0440224675,10,Hannibal,Thomas Harris,"two rivers, wisconsin, usa",51.0
131622,0441102670,10,"Chapterhouse Dune (Dune Chronicles, Book 6)",Frank Herbert,"two rivers, wisconsin, usa",51.0
131622,0441172717,10,Dune (Remembering Tomorrow),Frank Herbert,"two rivers, wisconsin, usa",51.0
15049,094180741X,10,The Little Big Book for Moms,Lena Tabori,"benbrook, texas, usa",28.0
131654,0449221180,10,Native Tongue,Carl Hiaasen,"albuquerque, new mexico, usa",-1.0
131668,0590956159,10,"In the Time of Dinosaurs (Animorphs Megamorphs, 2)",Katherine Applegate,"cleveland heights, ohio, usa",-1.0
15049,0760707251,10,Charlottes Web Special Read Along Edition,E B White,"benbrook, texas, usa",28.0
15046,0345338588,10,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,"sydney, nova scotia, canada",25.0
131686,0553287737,10,The Bourne Ultimatum,Robert Ludlum,"chemainus, british columbia, canada",27.0
15049,0440439884,10,Island of the Blue Dolphins,SCOTT O'DELL,"benbrook, texas, usa",28.0
131689,0394178009,10,A confederacy of dunces,John Kennedy Toole,"pasadena, california, usa",31.0
131689,0451527976,10,Scaramouche: A Romance of the French Revolution,Rafael Sabatini,"pasadena, california, usa",31.0
131689,0486275434,10,Alice's Adventures in Wonderland/With All the Original Illustrations by Sir John Tenniel (Dover Thrift Editions),Lewis Carroll,"pasadena, california, usa",31.0
131689,0517122707,10,A Confederacy of Dunces,John Kennedy Toole,"pasadena, california, usa",31.0
131689,0811214745,10,Loitering with Intent,Muriel Spark,"pasadena, california, usa",31.0
131754,0375707972,10,The Reader,Bernhard Schlink,"happy, texas, usa",31.0
15046,0451169530,10,The Stand: Complete and Uncut,Stephen King,"sydney, nova scotia, canada",25.0
132375,0449907481,10,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,"denver, colorado, usa",58.0
132375,0451191706,10,Critical Conditions,Stephen White,"denver, colorado, usa",58.0
132836,0880297697,10,100 Malicious Little Mysteries,Isaac Asimov,"west palm beach, florida, usa",57.0
132500,3453162994,10,Sommerschwestern.,Judy Blume,"fürth, ,",29.0
132663,1888363975,10,"Get Healthy Now! with Gary Null: A Complete Guide to Prevention, Treatment and Healthy Living",Gary Null,"newport beach, california, usa",44.0
132679,1853260274,10,Gulliver's Travels (Wordsworth Classics),Jonathan Swift,"london, ontario, canada",-1.0
132683,0533139759,10,Dawn of the Transcendence,D. Mikels,"woodward, oklahoma, usa",45.0
132684,0451523105,10,One Day in the Life of Ivan Denisovich (Signet Books),Alexander Solzhenitsyn,"belton, missouri, usa",-1.0
132684,0515132489,10,Special Ops (Brotherhood of War),W. E. B. Griffin,"belton, missouri, usa",-1.0
132684,0553380958,10,Snow Crash (Bantam Spectra Book),NEAL STEPHENSON,"belton, missouri, usa",-1.0
132684,0684800713,10,Sun Also Rises,Ernest Hemingway,"belton, missouri, usa",-1.0
132686,0449005615,10,Seabiscuit: An American Legend,LAURA HILLENBRAND,"beverly hills, california, usa",20.0
132687,0062516582,10,"The Legacy of Luna: The Story of a Tree, a Woman, and the Struggle to Save the Redwoods",Julia Butterfly Hill,"oak park, michigan, usa",28.0
132687,0805043918,10,Kink: A Novel,Kathe Koja,"oak park, michigan, usa",28.0
132687,1577310160,10,Conscious Evolution: Awakening the Power of Our Social Potential,Barbara Marx Hubbard,"oak park, michigan, usa",28.0
14667,0525947914,10,Just One Look,Harlan Coben,"rocky mount, missouri, usa",-1.0
14667,0525947299,10,No Second  Chance,Harlan Coben,"rocky mount, missouri, usa",-1.0
132695,0864420536,10,Lonely Planet Africa 5ED (Lonely Planet Africa on a Shoestring),Lonely Planet,"melbourne, victoria, australia",-1.0
132707,0971181802,10,E-Wally and the Quest,Judy Shasek,"redmond, oregon, usa",-1.0
14667,0385510438,10,The Last Juror,John Grisham,"rocky mount, missouri, usa",-1.0
14667,0385504209,10,The Da Vinci Code,Dan Brown,"rocky mount, missouri, usa",-1.0
132716,0520227263,10,On Her Own Terms: Annie Montague Alexander and the Rise of Science in the American West,Barbara R. Stein,"kekaha, hawaii, usa",61.0
14667,0316693200,10,2nd Chance,James Patterson,"rocky mount, missouri, usa",-1.0
14667,0316666009,10,1st to Die: A Novel,James Patterson,"rocky mount, missouri, usa",-1.0
14655,0440219078,10,The Giver (21st Century Reference),LOIS LOWRY,"willow street, pennsylvania, usa",16.0
132731,067976402X,10,Snow Falling on Cedars,David Guterson,"woodinville, washington, usa",-1.0
14641,0140042598,10,On the Road,Jack Kerouac,"crawfordville, florida, usa",17.0
14640,0345339681,10,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,"aliso viejo, california, usa",14.0
132663,1571741038,10,Conversations With God : An Uncommon Dialogue (Book #3),Neale Donald Walsch,"newport beach, california, usa",44.0
132663,1571740562,10,Conversations With God : An Uncommon Dialogue (Book 2),Neale Donald Walsch,"newport beach, california, usa",44.0
132663,0679455000,10,"The Nature of Animal Healing: The Path to Your Pet's Health, Happiness, and Longevity",Martin Goldstein,"newport beach, california, usa",44.0
132616,0446523569,10,Message in a Bottle,Nicholas Sparks,"green river, wyoming, usa",-1.0
132522,0553567187,10,I'll Be Seeing You,LURLENE MCDANIEL,"vancouver, washington, usa",20.0
132522,0671667009,10,ONE FRIEND TO ANOT,Elizabeth Feuer,"vancouver, washington, usa",20.0
132522,067172262X,10,Hamlet,William Shakespeare,"vancouver, washington, usa",20.0
132522,0684846772,10,JACKIE THE JOKE MAN MARTLINGS DISGUSTINGLY DIRTY JOKE BOOK,Jackie Martling,"vancouver, washington, usa",20.0
132522,087406290X,10,Friends Are Like That,Elizabeth Van Steenwyk,"vancouver, washington, usa",20.0
132522,1551666081,10,Refuge (Mira),Jasmine Cresswell,"vancouver, washington, usa",20.0
266226,0553208071,10,Night,Elie Wiesel,"new york, new york, usa",-1.0
198699,0688163165,10,Mystic River,Dennis Lehane,"dow city, iowa, usa",49.0
132582,0451526864,10,"The Tragedy of Romeo and Juliet (Signet Classic, 2686)",William Shakespeare,"san donato milanese, milano, italy",20.0
132616,0684834723,10,The LETTER,Richard Paul Evans,"green river, wyoming, usa",-1.0
132663,0609804693,10,Beyond Obedience : Training with Awareness for You &amp; Your Dog,APRIL FROST,"newport beach, california, usa",44.0
132623,0312317751,10,An Egg on Three Sticks,Jackie Fischer,"portland, oregon, usa",45.0
132626,0552991066,10,Further Tales of the City,Maupin,"sydney, new south wales, australia",24.0
132663,0345439198,10,The Nature of Animal Healing : The Definitive Holistic Medicine Guide to Caring for Your Dog and Cat,Martin Goldstein D.V.M.,"newport beach, california, usa",44.0
132663,0440506123,10,The Complete Guide to Health and Nutrition,Gary Null,"newport beach, california, usa",44.0
132663,0446678430,10,"Rich Dad's Retire Young, Retire Rich",Robert T. Kiyosaki,"newport beach, california, usa",44.0
132663,0451165209,10,The Richest Man in Babylon,George S. Clason,"newport beach, california, usa",44.0
132663,0451205367,10,The Richest Man in Babylon,George S. Clason,"newport beach, california, usa",44.0
132663,0452267250,10,The Richest Man in Babylon,George S. Clason,"newport beach, california, usa",44.0
266226,0553296981,10,Anne Frank: The Diary of a Young Girl,ANNE FRANK,"new york, new york, usa",-1.0
132663,055327757X,10,The Greatest Salesman in the World,Og Mandino,"newport beach, california, usa",44.0
132766,0375400249,10,Lasso the Wind : Away to the New West,Timothy Egan,"toronto, ontario, canada",-1.0
132786,0060934905,10,Middle Age: A Romance,Joyce Carol Oates,"boulder, colorado, usa",42.0
132836,0684830272,10,The SEA HUNTERS,Clive Cussler,"west palm beach, florida, usa",57.0
132836,0445405198,10,The Big Bounce,Elmore Leonard,"west palm beach, florida, usa",57.0
132836,0486232174,10,A Manual of Veneering,Paul Villiard,"west palm beach, florida, usa",57.0
132836,0515107867,10,The Cat Who Knew a Cardinal,Lilian Jackson Braun,"west palm beach, florida, usa",57.0
132836,0515132268,10,The Cat Who Smelled a Rat (Cat Who... (Paperback)),Lilian Jackson Braun,"west palm beach, florida, usa",57.0
132836,0517035685,10,Janes Fighting Ships and Aircrafts,Outlet,"west palm beach, florida, usa",57.0
132836,0553479474,10,Cuba Libre,Elmore Leonard,"west palm beach, florida, usa",57.0
132836,0671034898,10,The Einstein Papers,Craig Dirgo,"west palm beach, florida, usa",57.0
198692,0307440036,10,A Woman's Path,Jo Giese,"milton, florida, usa",51.0
132836,0679419829,10,Stormy Weather,Carl Hiaasen,"west palm beach, florida, usa",57.0
132836,0679721037,10,Hiroshima,John Hersey,"west palm beach, florida, usa",57.0
132836,0679722181,10,The Good Soldier: A Tale of Passion (Vintage International),Ford Madox Ford,"west palm beach, florida, usa",57.0
132836,0743260244,10,Against All Enemies: Inside America's War on Terror,Richard A. Clarke,"west palm beach, florida, usa",57.0
132836,039914675X,10,The Cat Who Went up the Creek,Lilian Jackson Braun,"west palm beach, florida, usa",57.0
132836,0762401524,10,Quotable Cats: The Quintessential Collection of Feline Wisdom,Elaine M. Bucher,"west palm beach, florida, usa",57.0
132836,080694272X,10,The Art Of The Lathe: Award-Winning Designs,Patrick Spielman,"west palm beach, florida, usa",57.0
132836,0806984708,10,A Cabinetmaker's Notebook,James Krenov,"west palm beach, florida, usa",57.0
132836,0806985720,10,The Fine Art Of Cabinetmaking,James Krenov,"west palm beach, florida, usa",57.0
132836,0809254166,10,The Nautilus book,Ellington Darden,"west palm beach, florida, usa",57.0
132836,0816021597,10,Encyclopedia of Wood: A Tree-By-Tree Guide to the World's Most Valuable Resource,William Lincoln,"west palm beach, florida, usa",57.0
198684,0446527785,10,A Bend in the Road,Nicholas Sparks,"richmond, virginia, usa",-1.0
132836,0836211499,10,Beyond The Far Side,Gary Larson,"west palm beach, florida, usa",57.0
132836,0842504699,10,Creative Woodturning,Dale L. Nish,"west palm beach, florida, usa",57.0
132836,0847813134,10,Palm Beach Houses,Roberto Schezen,"west palm beach, florida, usa",57.0
132836,0849306256,10,Standard Mathamatical Tables,Beyer,"west palm beach, florida, usa",57.0
132836,0440505828,10,Why Can't a Man Be More Like a Cat?,Linda Konner,"west palm beach, florida, usa",57.0
132836,0399146377,10,The Last Precinct,Patricia Daniels Cornwell,"west palm beach, florida, usa",57.0
266226,0609608533,10,Piranha to Scurfy: And Other Stories,Ruth Rendell,"new york, new york, usa",-1.0
132836,0375402896,10,N Is for Noose,Sue Grafton,"west palm beach, florida, usa",57.0
132786,1400060737,10,The Birth of Venus,Sarah Dunant,"boulder, colorado, usa",42.0
132826,3551515786,10,Fred und die BÃ?Â¼cherkiste. ( Ab 5 J.).,Ole KÃ?Â¶nnecke,"münnerstadt, bayern, germany",38.0
198692,0440409942,10,Harris and Me,GARY PAULSEN,"milton, florida, usa",51.0
132836,0131337033,10,Chronicle of the 20th Century,Clifton Daniel,"west palm beach, florida, usa",57.0
132836,0131337459,10,Chronicle of America,Clifton Daniel,"west palm beach, florida, usa",57.0
132836,015668568X,10,"Old Possum's Book of Practical Cats, Illustrated Edition",T.S. Eliot,"west palm beach, florida, usa",57.0
132836,0300061331,10,The National Gallery Companion Guide,Erika Langmuir,"west palm beach, florida, usa",57.0
132836,0316037451,10,The Cat and the Curmudgeon,Cleveland Amory,"west palm beach, florida, usa",57.0
132836,0316172847,10,The Nautilus Diet: Ten Weeks to a Brand New Body,Ellington Darden,"west palm beach, florida, usa",57.0
132836,0345423038,10,The Wild Road,Gabriel King,"west palm beach, florida, usa",57.0
132836,0374126313,10,Collected Stories of Isaac Bashevis Singer,Isaac Bashevis Singer,"west palm beach, florida, usa",57.0
132836,0375409513,10,Sick Puppy,Carl Hiaasen,"west palm beach, florida, usa",57.0
132836,0399145702,10,The Cat Who Robbed a Bank (Cat Who... (Hardcover)),Lilian Jackson Braun,"west palm beach, florida, usa",57.0
132836,0375419802,10,An Album of Memories,Tom Brokaw,"west palm beach, florida, usa",57.0
132836,0380006782,10,Irvings Delight,Art Buchwald,"west palm beach, florida, usa",57.0
132836,0380721643,10,Track of the Cat (Anna Pigeon Mysteries (Paperback)),Nevada Barr,"west palm beach, florida, usa",57.0
132836,0385301421,10,Maximum Bob,Elmore Leonard,"west palm beach, florida, usa",57.0
132836,039480029X,10,Hop on Pop (I Can Read It All by Myself Beginner Books),Dr. Seuss,"west palm beach, florida, usa",57.0
132836,0397513119,10,Orthopaedic Dictionary,Stanley Hoppenfeld,"west palm beach, florida, usa",57.0
132836,0399103422,10,The Godfather,Mario Puzo,"west palm beach, florida, usa",57.0
14638,0767901746,10,"Firm for Life: A Lifelong Plan for Fitness, Strength, Energy and Overall Good Health",Anna Benson,"roquemaure, languedoc roussillon, france",33.0
14638,0764550780,10,Beauty Secrets for Dummies,Stephanie Seymour,"roquemaure, languedoc roussillon, france",33.0
132836,0399135812,10,Longshot,Dick Francis,"west palm beach, florida, usa",57.0
132836,0399144560,10,Field of Thirteen,Dick Francis,"west palm beach, florida, usa",57.0
132522,0198117477,10,William Shakespeare: The Complete Works,William Shakespeare,"vancouver, washington, usa",20.0
132500,3453126777,10,Ein gutes Omen.,Terry Pratchett,"fürth, ,",29.0
132375,0451197038,10,Manner of Death,Stephen White,"denver, colorado, usa",58.0
132500,3453042905,10,Gevatter Tod. Roman. ( Fantasy).,Terry Pratchett,"fürth, ,",29.0
14808,0446393681,10,The Theory of Everything,Lisa Grunwald,"madison, wisconsin, usa",41.0
132492,0152050167,10,The Whale Rider,Witi Ihimaera,"hamburg- rissen, hamburg, germany",-1.0
14806,1588720306,10,Amazing Women: Amazing World,Marsh Engle,"westfield, massachusetts, usa",-1.0
132492,3150027926,10,Bekenntnisse.,Aurelius Augustinus,"hamburg- rissen, hamburg, germany",-1.0
132492,3222128022,10,Natur Neuseeland. Die schÃ?Â¶nsten Nationalparks und Naturschutzgebiete.,Patrick Loertscher,"hamburg- rissen, hamburg, germany",-1.0
132492,3257062621,10,In Sachen Signora Brunetti. Der achte Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,325706313X,10,Das Gesetz der Lagune. Commissario Brunettis zehnter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
266226,0486273970,10,Christmas Carols: Complete Verses (Dover Thrift Editions),Shane Weller,"new york, new york, usa",-1.0
132492,3257227809,10,Venezianisches Finale. Commissario Brunettis erster Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3257229364,10,Endstation Venedig. Commissario Brunettis zweiter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3257229909,10,Venezianische Scharade. Commissario Brunettis dritter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3257231008,10,Vendetta. Commissario Brunettis vierter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3257231180,10,Acqua alta. Commissario Brunettis fÃ?Â¼nfter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
266226,0486275574,10,Romeo and Juliet (Dover Thrift Editions),William Shakespeare,"new york, new york, usa",-1.0
132492,3257231393,10,Sanft entschlafen. Commissario Brunettis sechster Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3257232608,10,Nobilta. Commissario Brunettis siebter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3257233396,10,Feine Freunde. Commissario Brunettis neunter Fall.,Donna Leon,"hamburg- rissen, hamburg, germany",-1.0
132492,3404120604,10,Die Kinder des Gral.,Peter Berling,"hamburg- rissen, hamburg, germany",-1.0
132492,3404123689,10,Das Blut der KÃ?Â¶nige. Roman.,Peter Berling,"hamburg- rissen, hamburg, germany",-1.0
132492,3404126343,10,Die Krone der Welt.,Peter Berling,"hamburg- rissen, hamburg, germany",-1.0
266226,0486278085,10,Early Poems (Dover Thrift Editions),W. B. Yeats,"new york, new york, usa",-1.0
132492,3404142624,10,Der schwarze Kelch.,Peter Berling,"hamburg- rissen, hamburg, germany",-1.0
132492,3405160812,10,Walken: Technik.,Urs Gerig,"hamburg- rissen, hamburg, germany",-1.0
132492,3405164915,10,Rosen. Der Praxis- Ratgeber.,Robert Markley,"hamburg- rissen, hamburg, germany",-1.0
132465,0671656155,10,The Fall of Atlantis,Marion Zimmer Bradley,"london, ontario, canada",-1.0
132459,0911662251,10,Kybalion: A Study of the Hermetic Philosophy of Ancient Egypt and Greece,Three Initiates,"dallas, texas, usa",-1.0
132457,067142243X,10,Lost Horizon,James hilton,"oshkosh, wisconsin, usa",56.0
132375,076790592X,10,"Tuesdays with Morrie: An Old Man, a Young Man, and Life's Greatest Lesson",Mitch Albom,"denver, colorado, usa",58.0
132375,0553576240,10,Death in a Mood Indigo,Francine Mathews,"denver, colorado, usa",58.0
132375,0553576259,10,Death in a Cold Hard Light,Francine Mathews,"denver, colorado, usa",58.0
132375,0671756443,10,NEON RAIN : A Dave Robicheaux Novel,James Lee Burke,"denver, colorado, usa",58.0
132375,0679745203,10,The English Patient,Michael Ondaatje,"denver, colorado, usa",58.0
132375,0743230051,10,He Sees You When You're Sleeping : A Novel,Mary Higgins Clark,"denver, colorado, usa",58.0
132375,0743411439,10,Bitterroot,James Lee Burke,"denver, colorado, usa",58.0
132375,0765307154,10,The Last Jihad: A Novel,Joel C. Rosenberg,"denver, colorado, usa",58.0
266226,0451524551,10,Moby Dick or the White Whale,Herman Melville,"new york, new york, usa",-1.0
132375,0765340658,10,An Uncommon Enemy,Michelle Black,"denver, colorado, usa",58.0
266226,0451525566,10,Of Human Bondage (Signet Classic),W. Somerset Maugham,"new york, new york, usa",-1.0
132375,0767902521,10,A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),Bill Bryson,"denver, colorado, usa",58.0
266226,0451527097,10,One Day in the Life of Ivan Denisovich (Signet Classics (Paperback)),Alexander Solzhenitsyn,"new york, new york, usa",-1.0
132442,0395746566,10,Sector 7 (Caldecott Honor Book),David Wiesner,"savannah, georgia, usa",60.0
266226,0451626842,10,Don Quixote of LA Mancha,Miguel De Cervantes Saavedra,"new york, new york, usa",-1.0
132375,0805063897,10,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,"denver, colorado, usa",58.0
132375,1551668912,10,Thursday'S At Eight,Debbie Macomber,"denver, colorado, usa",58.0
132375,1555913504,10,Growing Up True: Lessons from a Western Boyhood,Craig S. Barnes,"denver, colorado, usa",58.0
132375,1573221716,10,Raising Fences: A Black Man's Love Story,Michael Datcher,"denver, colorado, usa",58.0
132382,0312278586,10,The Nanny Diaries: A Novel,Emma McLaughlin,"grosse pointe farms, michigan, usa",40.0
